dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,Driver,Race,LapNumber
-0.13804714,0.11855197,0.14536123,0.12305882,0.28866756,-0.19420949,-0.063028224,-0.04821545,-0.06583177,0.26612607,0.0139404535,-0.2410344,0.079239786,0.14145139,0.044184428,0.1565745,0.102211505,-0.373277,-0.03247303,-0.04474604,-0.028307373,-0.24208353,0.09926351,-0.022066168,-0.26002908,-0.19449818,0.32129806,-0.18689243,-0.15889956,-0.060196757,0.3146135,0.15172932,HAM,2024_Singapore,7.0
-0.10454367,0.14292803,0.08167033,0.07742657,0.25198027,-0.23499018,-0.08416746,0.014715637,-0.10355262,0.32980114,-0.037143763,-0.09583589,0.054077674,0.32370678,0.1560668,0.10194224,-0.017971791,-0.3701477,-0.10693211,-0.065479495,-0.0037939132,-0.20609158,0.047846545,-0.0660341,-0.25150183,-0.2195451,0.24019623,-0.16901049,-0.20156956,-0.0010739833,0.2969893,0.16943583,HAM,2024_Singapore,8.0
-0.108828224,0.147359,0.1520823,0.098007806,0.2782469,-0.19879617,-0.11833383,-0.060751114,-0.09013794,0.30512413,-0.03979967,-0.18366222,0.08718746,0.20108163,0.081367485,0.10246366,0.037191927,-0.39662817,-0.030751167,0.007651412,-0.04131846,-0.20454007,0.0895933,-0.07432126,-0.22015233,-0.19823354,0.31655943,-0.22884944,-0.17318226,-0.021952193,0.28873116,0.16246612,HAM,2024_Singapore,9.0
-0.19335888,0.16249622,0.14035046,0.09051259,0.39226267,-0.19423115,-0.21005698,0.064432144,-0.10113013,0.2935798,-0.009187552,-0.12799358,-0.073577054,0.21831673,0.0078016827,0.029016392,0.084312364,-0.40979174,-0.07986743,-0.055343963,-0.040246908,-0.28395295,-0.012702512,-0.0649634,-0.044617303,-0.15183072,0.2706194,-0.28330392,-0.10138445,0.05952057,0.14215319,0.13381109,HAM,2024_Singapore,10.0
-0.20988618,0.13649859,0.12812819,0.0048351754,0.48549983,-0.14668646,-0.21025664,0.039296944,-0.09034406,0.31661817,0.03507653,-0.18725693,-0.047965538,0.16451986,-0.003324513,0.095853664,0.1347744,-0.34720567,-0.049268197,-0.11400252,-0.002752678,-0.27645236,-0.04655117,-0.061722413,-0.10858226,-0.09388904,0.28624615,-0.22475258,-0.09238431,0.052269015,0.1790473,0.041172545,HAM,2024_Singapore,11.0
-0.19943026,0.16889028,0.18250994,0.054585494,0.31986696,-0.2153825,-0.20404948,0.010835973,-0.03934748,0.27460563,-0.03575904,-0.16548437,-0.07516455,0.21821581,0.14628883,0.05591219,0.03607413,-0.45135775,-0.12853552,-0.025205111,-0.107019104,-0.20993939,0.030604353,-0.028748548,-0.1124122,-0.21943572,0.2467049,-0.20926385,-0.13847479,0.0015278606,0.20248812,0.12824477,HAM,2024_Singapore,12.0
0.020945298,0.0586006,0.067159794,-0.0069441223,0.34318554,-0.15044,0.03177587,0.073538914,-0.019476822,0.33711708,-0.055658415,-0.15146348,0.058257416,0.16220103,0.03825896,0.3200419,0.04704377,-0.19057426,-0.06197801,-0.25504676,0.029754318,-0.30358303,-0.037869636,-0.08447302,-0.337991,-0.18041153,0.26663315,-0.054702267,-0.14857519,0.007657333,0.3215253,0.12513818,HAM,2024_Singapore,13.0
0.04162949,0.091609694,0.004377321,-0.070785835,0.38766325,-0.22459336,-0.07465767,0.15100902,-0.1131648,0.37579787,-0.032441493,0.0053463434,0.016481724,0.28077134,0.067552574,0.17982008,-0.005090486,-0.23588623,-0.12930834,-0.2374357,0.061508585,-0.2918245,-0.11412165,-0.12087057,-0.22386335,-0.17339934,0.23164825,-0.0777626,-0.100213826,0.112269394,0.24559945,0.12817658,HAM,2024_Singapore,14.0
0.0021697264,0.04366721,0.0014272055,-0.10505761,0.44050238,-0.20641106,-0.041247785,0.18760207,-0.03246341,0.34297,-0.026073404,-0.014740648,-0.034787357,0.25750872,0.046518493,0.22879744,0.03701909,-0.23211522,-0.17005315,-0.32900584,0.06675321,-0.3065285,-0.15165745,-0.05265922,-0.17719412,-0.12965962,0.18539488,-0.039660376,-0.11817328,0.05126938,0.21686922,0.08668597,HAM,2024_Singapore,15.0
-0.059009988,0.10526278,0.046223577,-0.045542777,0.35430628,-0.23419598,-0.10608597,0.11776678,-0.09940947,0.36724067,-0.05348362,-0.028188,0.0088753505,0.33059254,0.13326716,0.12855405,-0.018594125,-0.31506622,-0.12368977,-0.17501172,0.03602483,-0.27795777,-0.06882314,-0.08534174,-0.20269395,-0.18479122,0.20622383,-0.13070352,-0.14911368,0.064465284,0.24509889,0.16197598,HAM,2024_Singapore,16.0
-0.108965024,0.121190555,0.09191117,0.052583486,0.2273363,-0.2451898,-0.12896812,0.08555491,-0.07783164,0.30771568,-0.06166796,-0.057112943,0.022653151,0.31925836,0.2049594,0.08312879,-0.020756677,-0.41316605,-0.18143266,-0.10401814,-0.003873836,-0.25628194,0.010717521,-0.05067304,-0.22112174,-0.24260502,0.17160892,-0.146773,-0.16199343,-0.004539165,0.2564343,0.18244976,HAM,2024_Singapore,19.0
-0.07477053,0.09781718,0.05843376,-0.04124239,0.4110599,-0.17138195,-0.14858168,0.12482214,-0.09219328,0.3862277,-0.019106204,-0.07385564,-0.04296079,0.29948208,0.03590914,0.15082146,0.044251226,-0.32884544,-0.11240571,-0.18067643,0.017072193,-0.2722025,-0.082632944,-0.061065134,-0.18553287,-0.15655991,0.22592586,-0.1677256,-0.11904538,0.06974187,0.2274747,0.12432399,HAM,2024_Singapore,20.0
-0.008529877,0.056105465,0.059097245,-0.013573844,0.32638624,-0.21627207,-0.09695847,0.14931177,-0.08632859,0.38152927,-0.018768687,-0.011901433,0.02988932,0.32110152,0.1083731,0.13555717,0.008529391,-0.3278587,-0.14659686,-0.16501309,0.064599626,-0.28280473,-0.049479675,-0.07563733,-0.23815387,-0.20588759,0.20198487,-0.10986377,-0.17049126,0.055772636,0.24938726,0.15976058,HAM,2024_Singapore,21.0
-0.018928304,0.08605013,0.03095945,-0.10727472,0.39909136,-0.21035731,-0.11088859,0.18610476,-0.09997422,0.3758217,-0.054521684,0.04742144,-0.045033894,0.35839748,0.15199417,0.11171415,-0.025911627,-0.27228987,-0.18620276,-0.23684421,0.046246056,-0.26111257,-0.15070994,-0.090964325,-0.15728912,-0.16150199,0.12814602,-0.07343612,-0.108802594,0.08019886,0.18516664,0.12131968,HAM,2024_Singapore,22.0
-0.1470382,0.1531196,0.13440268,0.052974477,0.36157766,-0.201677,-0.20269962,0.021726767,-0.15131211,0.3273409,0.026076317,-0.09932529,-0.0038588783,0.3057251,0.08960892,0.04885807,0.018989528,-0.38691932,-0.07098795,-0.044824023,-0.021757081,-0.21597324,0.0071406406,-0.052777532,-0.15389872,-0.16023546,0.24303836,-0.23619783,-0.1360568,0.08525948,0.23586063,0.15460348,HAM,2024_Singapore,23.0
-0.13281372,0.12820467,0.19161421,0.061274957,0.29459164,-0.19635527,-0.14814831,0.04198637,-0.05480265,0.2808975,-0.05827946,-0.14590512,0.0033971635,0.22775605,0.13237777,0.12931642,0.05258326,-0.436594,-0.15204242,-0.0993035,-0.029340683,-0.23575675,0.03370977,-0.059735477,-0.19094804,-0.26392958,0.2114975,-0.21297382,-0.17079005,-0.02154584,0.23300765,0.12665504,HAM,2024_Singapore,24.0
-0.071971476,0.083587244,0.21449459,0.13786386,0.2000349,-0.14751415,-0.016727787,-0.05313125,0.08479012,0.25785,-0.074842714,-0.35797864,0.078355104,0.16555738,0.09641727,0.14707606,0.07054706,-0.4169057,-0.049942274,-0.040082093,-0.08546817,-0.20691864,0.13929772,0.003170009,-0.23275457,-0.18980525,0.23800886,-0.22712405,-0.19192402,-0.1804211,0.23123527,0.11102659,HAM,2024_Singapore,25.0
-0.106602445,0.09357778,0.115480445,0.02300435,0.32971692,-0.21524611,-0.20341589,0.10451966,-0.0789076,0.33390674,-0.01524495,-0.018138789,-0.021017546,0.33681163,0.16166246,0.013887061,-0.02167816,-0.4213947,-0.15293479,-0.054453213,0.012395956,-0.27211207,0.005082054,-0.07866601,-0.14676881,-0.20692897,0.18000242,-0.19039074,-0.16531838,0.042026713,0.17770535,0.14723648,HAM,2024_Singapore,26.0
-0.058225133,0.08192798,0.118477196,0.01427488,0.2628524,-0.21916783,-0.15261082,0.09560462,-0.054684184,0.3455257,-0.062894925,-0.06029638,-0.013383248,0.37704435,0.21861377,0.04619014,-0.05118617,-0.39794815,-0.2059261,-0.122297905,-0.0001823809,-0.22936799,-0.034049496,-0.027601697,-0.18786766,-0.22452678,0.1381785,-0.16821836,-0.17882796,-0.019248523,0.21985,0.13117571,HAM,2024_Singapore,27.0
-0.11162308,0.08186889,0.08500317,0.0009990709,0.3352804,-0.20531644,-0.21380764,0.11896617,-0.09200442,0.35815683,0.0016692989,0.004452545,-0.0062955664,0.3461807,0.15183356,0.03158203,-0.0042223358,-0.40751523,-0.1624107,-0.086567625,0.020512095,-0.26536903,-0.041760217,-0.065629795,-0.15062633,-0.1934203,0.16652751,-0.1578413,-0.15268883,0.07513827,0.18162772,0.16412854,HAM,2024_Singapore,28.0
-0.15654571,0.12511365,0.12059075,0.012267307,0.34212402,-0.21316797,-0.22031018,0.06618883,-0.15985596,0.33454978,0.023801854,-0.02620304,-0.0071240384,0.34409574,0.13550138,0.035990357,0.01139657,-0.39459017,-0.12013529,-0.024683673,0.0007870472,-0.24865155,-0.013812273,-0.06893053,-0.12597615,-0.17861009,0.21091968,-0.20319809,-0.13135308,0.0988128,0.1655669,0.16516572,HAM,2024_Singapore,29.0
-0.1329331,0.12501705,0.13523981,0.06799991,0.30015528,-0.1994609,-0.20462544,0.054375324,-0.101214044,0.32150888,0.012274,-0.089103304,0.026858058,0.30962828,0.15472114,0.03998546,0.004981349,-0.40703052,-0.13292079,-0.013836624,-0.00083968503,-0.23837885,0.047718257,-0.06778032,-0.19169514,-0.21768162,0.2184923,-0.21793959,-0.1692439,0.023674186,0.20311882,0.1678226,HAM,2024_Singapore,30.0
-0.1684768,0.12993056,0.14370933,0.031601068,0.3577024,-0.20143785,-0.25894743,0.0775978,-0.13686481,0.29856905,0.035571665,-0.07423872,-0.023759434,0.28414017,0.071807444,0.026289888,0.07357461,-0.42401648,-0.082057,0.014425448,-0.038766313,-0.26682705,0.008940667,-0.08493335,-0.106306545,-0.1713141,0.23316541,-0.2459619,-0.10628318,0.09004376,0.14132002,0.15051079,HAM,2024_Singapore,31.0
-0.24610144,0.16086236,0.19108157,0.102673955,0.21540792,-0.17966948,-0.21785426,-0.042059723,-0.13297266,0.22525346,0.03638472,-0.16847824,0.026777526,0.24612458,0.16015895,0.03638584,0.040885434,-0.41822058,-0.068077035,0.054483067,-0.057166845,-0.22142789,0.105649374,-0.03273593,-0.18379097,-0.20935942,0.24496351,-0.28028947,-0.150463,0.036656793,0.20085299,0.15157293,HAM,2024_Singapore,32.0
-0.10416224,0.0934038,0.07494937,-0.05839946,0.38268098,-0.20906794,-0.19458696,0.16164424,-0.15428874,0.3635425,-0.02118871,0.015491878,-0.034877736,0.33781484,0.1413033,0.025992194,-0.011756354,-0.337859,-0.16692802,-0.14373349,0.033878352,-0.2665222,-0.0832182,-0.083012,-0.12524074,-0.16414338,0.15920718,-0.17319821,-0.1311085,0.11617907,0.18371904,0.11573549,HAM,2024_Singapore,33.0
-0.079969004,0.107552245,0.07919623,-0.0050743544,0.31241035,-0.24076812,-0.10576619,0.098712415,-0.12250671,0.35041994,-0.033578213,-0.038144205,0.019828845,0.30102268,0.13355747,0.13114393,-0.022527333,-0.34060955,-0.17197599,-0.1964116,0.031424973,-0.24628209,-0.021491969,-0.066667184,-0.22562563,-0.22802684,0.2003264,-0.14058845,-0.14130223,0.053849008,0.2801319,0.13208975,HAM,2024_Singapore,34.0
-0.12683949,0.09353654,0.057346962,-0.04495784,0.38230312,-0.24085742,-0.09955329,0.124404445,-0.16929306,0.33075428,-0.0325758,-0.04185191,-0.048951406,0.30314687,0.120152794,0.12368455,0.005603343,-0.33298758,-0.13551807,-0.1814314,0.024453904,-0.2770832,-0.06611624,-0.06232688,-0.16796252,-0.18548976,0.19326298,-0.15659326,-0.12882169,0.10847909,0.25193864,0.10605782,HAM,2024_Singapore,35.0
-0.14324361,0.12895478,0.1346737,0.065012924,0.2635969,-0.22448495,-0.14553817,0.03655108,-0.15587038,0.2947881,-0.020668529,-0.06449263,0.027921902,0.3206426,0.18454629,0.03148044,-0.008924171,-0.40038326,-0.14475425,-0.0463163,-0.011723853,-0.24713749,0.054185703,-0.067486145,-0.1886933,-0.2122771,0.20669913,-0.21363421,-0.16796076,0.066987775,0.24011625,0.17915748,HAM,2024_Singapore,36.0
-0.14299777,0.16064072,0.16455457,0.10515494,0.26418763,-0.25635844,-0.11718085,0.010507065,-0.15317419,0.304774,0.01635219,-0.09001425,0.026127307,0.21936718,0.11233565,0.073463865,0.04059028,-0.38012856,-0.116753004,-0.026052225,-0.0054576136,-0.20744999,0.07055759,-0.088495865,-0.19138438,-0.21135022,0.2780872,-0.26399544,-0.17029992,0.105143465,0.27830353,0.11202843,HAM,2024_Singapore,37.0
-0.11686487,0.12477479,0.13579373,-0.019514719,0.3787656,-0.21985841,-0.14196622,0.10257162,-0.12044727,0.29975817,-0.03201455,-0.06303245,-0.038071666,0.3087718,0.124399655,0.079696484,0.041629117,-0.3742506,-0.16155867,-0.12455361,0.02571186,-0.24671938,-0.027168635,-0.08343767,-0.19089195,-0.22878598,0.19941345,-0.17566298,-0.14212504,0.092387535,0.21320915,0.12352398,HAM,2024_Singapore,38.0
-0.17262597,0.14229934,0.12527785,0.029014636,0.29337204,-0.23458815,-0.22586435,0.09802779,-0.18030232,0.3069802,0.015555119,-0.009014717,-0.018429328,0.3023127,0.16421485,-0.029115891,-0.018488998,-0.39654744,-0.13903944,-0.014792627,-0.0035406642,-0.24747701,0.022954492,-0.07799014,-0.12924187,-0.20215511,0.20185341,-0.2348906,-0.13182299,0.13508096,0.16896471,0.1496837,HAM,2024_Singapore,39.0
-0.19299781,0.111377716,0.11924714,0.00031336097,0.33684453,-0.22087497,-0.2580048,0.14957781,-0.1220867,0.3142161,-0.022580395,0.005138413,-0.10091426,0.31011724,0.20358713,-0.07726301,0.0010444192,-0.39631054,-0.18755172,-0.085780576,-0.026313085,-0.23777223,-0.05692432,-0.041148216,-0.07339837,-0.208009,0.11746601,-0.20886004,-0.09337628,0.11711489,0.14314535,0.0789318,HAM,2024_Singapore,40.0
-0.16573834,0.12469113,0.12848547,0.025259778,0.3516108,-0.19654688,-0.22734253,0.07170423,-0.17812106,0.3284931,0.03324173,-0.087963335,-0.014052914,0.2956028,0.065405466,0.05111058,0.033889905,-0.3768982,-0.08902521,-0.020163627,-0.015586837,-0.26924932,0.0063607628,-0.062642224,-0.13749503,-0.16582051,0.23945504,-0.25219807,-0.107647374,0.13405985,0.19227421,0.12527925,HAM,2024_Singapore,41.0
-0.15931731,0.11799669,0.12743247,0.023875238,0.37462068,-0.22524568,-0.2114696,0.077056654,-0.16648738,0.3455644,0.020770766,-0.03991159,-0.0145159755,0.27473953,0.084429674,0.045038685,0.033898734,-0.37721652,-0.09332771,-0.0347443,0.0016362133,-0.25557548,-0.00046896798,-0.084955215,-0.11762211,-0.17215714,0.22470044,-0.23863198,-0.12001719,0.14758858,0.19429941,0.13191287,HAM,2024_Singapore,42.0
-0.14504921,0.12495875,0.15282933,0.06823158,0.25703955,-0.2187303,-0.20516525,0.027050573,-0.12476968,0.27383298,-0.04057098,-0.05308718,-0.013328775,0.3248267,0.21383618,-0.01475161,-0.012965509,-0.44414502,-0.17007042,-0.011923724,-0.051477566,-0.22744974,0.059766658,-0.04437558,-0.15258995,-0.2151824,0.18448476,-0.23021713,-0.17270216,0.026636474,0.18327393,0.15740731,HAM,2024_Singapore,43.0
-0.12363076,0.092772536,0.12125755,0.045745634,0.23608434,-0.22614886,-0.118641995,0.078968875,-0.086022496,0.29669523,-0.042614575,-0.060195513,0.029616173,0.31547055,0.20616111,0.10152313,-0.0010766663,-0.40778342,-0.20826046,-0.10149859,0.011368426,-0.24912104,0.021011377,-0.034313735,-0.23575178,-0.27933446,0.18956146,-0.14630646,-0.17411096,0.0038968758,0.23030275,0.14127629,HAM,2024_Singapore,44.0
-0.12841436,0.10029189,0.092400126,0.019803625,0.33188087,-0.23620582,-0.1625734,0.091168515,-0.14044732,0.36681166,-0.0140825985,-0.03765446,0.007668054,0.29509708,0.14718975,0.06458489,-0.004879906,-0.3797533,-0.11968079,-0.039977763,0.009794961,-0.24445587,0.008326563,-0.07923438,-0.16631751,-0.20233442,0.1954966,-0.19273323,-0.14896443,0.11450683,0.23424606,0.18566845,HAM,2024_Singapore,45.0
-0.14969784,0.10960992,0.0859926,0.004099609,0.3295366,-0.21953574,-0.21036382,0.112245165,-0.17570737,0.3381522,0.0005026852,-0.009414704,-0.024233146,0.3287536,0.12958938,0.0400974,0.012708892,-0.38330534,-0.13420354,-0.05786048,0.0020473155,-0.25904593,-0.032845818,-0.07793757,-0.13893111,-0.18459687,0.21135587,-0.21332256,-0.12127032,0.121413246,0.18294197,0.15155986,HAM,2024_Singapore,46.0
-0.08942103,0.09556774,0.0674945,0.019973788,0.3775397,-0.2246441,-0.16494657,0.12828304,-0.105654396,0.3770806,-0.013784531,-0.03838749,-0.03440786,0.27826494,0.09933423,0.10957509,0.008375843,-0.35680628,-0.1481842,-0.1598486,0.017029649,-0.29613265,-0.035568845,-0.07099089,-0.16916107,-0.1724968,0.20715408,-0.17036285,-0.11176992,0.08068713,0.2368339,0.10566587,HAM,2024_Singapore,47.0
-0.14149563,0.10971386,0.059865847,-0.03622634,0.37582582,-0.21238212,-0.20709772,0.20804419,-0.08595461,0.31634474,-0.039366454,0.041326843,-0.097091414,0.32075244,0.15454733,0.009610468,0.018861793,-0.37198907,-0.2181708,-0.16740409,0.0027241544,-0.2825593,-0.1115806,-0.06900589,-0.0822788,-0.1932713,0.13824615,-0.14312167,-0.10013143,0.11413274,0.12316525,0.10080486,HAM,2024_Singapore,48.0
-0.038746677,0.085811906,0.058667723,-0.03882754,0.36282516,-0.20276725,-0.08663054,0.1436387,-0.11249885,0.36033064,-0.0149084935,-0.019931028,-0.0058024637,0.31578198,0.13761064,0.15733068,0.01882623,-0.30517346,-0.15365809,-0.18505062,0.048710786,-0.29576465,-0.079175174,-0.090439044,-0.22098146,-0.21020022,0.20813447,-0.1093452,-0.12638608,0.09267096,0.23197968,0.12818184,HAM,2024_Singapore,49.0
-0.23535265,0.12696466,0.14449993,0.04956292,0.28648418,-0.1828721,-0.32083184,0.12166877,-0.115099564,0.28665492,-0.032839175,-0.027677516,-0.10428471,0.29056925,0.18977249,-0.116296925,-0.014289196,-0.43936905,-0.14780623,0.039380092,-0.0978715,-0.17790458,-0.028910335,-0.02675463,0.009666212,-0.187165,0.114729464,-0.29939756,-0.076930664,0.09782035,0.08438422,0.099156834,HAM,2024_Singapore,50.0
-0.1600851,0.13557099,0.15957737,0.052817903,0.2690537,-0.19721255,-0.24982253,0.05499659,-0.13647601,0.29779127,-0.0094264485,-0.03651094,-0.019421771,0.32797304,0.18566364,-0.059782423,-0.012628285,-0.42770624,-0.13551228,0.027044432,-0.020250063,-0.22803879,0.031519692,-0.059234224,-0.12049261,-0.2167339,0.19260687,-0.25873828,-0.13439488,0.07045263,0.14672342,0.16466676,HAM,2024_Singapore,51.0
-0.1566537,0.099436894,0.15123215,0.047749527,0.31647208,-0.18934357,-0.21319985,0.1055202,-0.09631338,0.329891,-0.021723626,-0.019630896,-0.048263576,0.33115426,0.17068228,-0.015599137,-0.0025507354,-0.4376729,-0.16111243,-0.043471575,-0.001429714,-0.23888518,-0.009970421,-0.034784798,-0.12798382,-0.21152316,0.18616258,-0.22422904,-0.14349169,0.063773565,0.14220193,0.13701354,HAM,2024_Singapore,52.0
-0.14420024,0.096233465,0.12421473,0.05090668,0.27714735,-0.20989856,-0.19921222,0.097099975,-0.110622875,0.33935514,-0.010643768,-0.07617162,0.016689138,0.3070245,0.17718689,0.041103404,0.045411494,-0.41023955,-0.16429508,-0.053710118,-0.015235294,-0.25639185,0.022696845,-0.045362618,-0.17081182,-0.23591201,0.18239312,-0.19775978,-0.16930358,0.04304231,0.20074558,0.15556404,HAM,2024_Singapore,53.0
-0.2159759,0.14872493,0.1495577,0.059851293,0.33819768,-0.18565556,-0.2525183,0.032326628,-0.16758406,0.32427078,0.02262756,-0.095640644,-0.0271348,0.23448952,0.07594853,0.011314328,0.051472794,-0.4130369,-0.032022126,0.0073411474,-0.040695965,-0.2585286,0.036310446,-0.06250807,-0.07321361,-0.12726977,0.2535765,-0.26748645,-0.10748303,0.123749584,0.17560747,0.15478136,HAM,2024_Singapore,54.0
-0.25210786,0.13291812,0.14676607,0.10285022,0.24367467,-0.20292245,-0.26351854,0.04549403,-0.14655761,0.26195392,-0.011140926,-0.060137372,-0.027599908,0.28233197,0.17316452,-0.07528881,0.014499377,-0.45212266,-0.12107797,0.080358095,-0.10138417,-0.19095334,0.033393525,-0.019250836,-0.058703795,-0.20361063,0.15512629,-0.2944009,-0.13276155,0.087130435,0.17736067,0.13542143,HAM,2024_Singapore,55.0
-0.25939882,0.16468893,0.19693585,0.14656985,0.16880456,-0.16261543,-0.26384833,-0.048453376,-0.13752036,0.19103242,-0.03154879,-0.1592976,-0.01692158,0.20653158,0.13559845,-0.06500053,0.016329572,-0.47747046,-0.10334314,0.15177026,-0.1403148,-0.16602442,0.14096749,-0.007794074,-0.060102466,-0.20340629,0.18879238,-0.34222052,-0.09899351,0.007315337,0.12777731,0.13425153,HAM,2024_Singapore,56.0
-0.21315831,0.15866414,0.1463182,0.049297433,0.31472135,-0.15516222,-0.32157665,0.06369861,-0.12706302,0.28067577,0.019113684,-0.09724718,-0.06362768,0.24896356,0.10549872,-0.06136366,0.033096764,-0.45946488,-0.092251144,0.05024915,-0.08309276,-0.21330824,0.014188996,-0.03623201,-0.03259581,-0.17797056,0.19270505,-0.31101623,-0.060202666,0.097101115,0.15006255,0.0997583,HAM,2024_Singapore,57.0
-0.21511628,0.16178082,0.16591707,0.11280918,0.22890332,-0.17991918,-0.27833802,-0.0022512437,-0.17323728,0.24939589,0.024263924,-0.10031986,-0.0003067734,0.2557622,0.15369871,-0.06815196,0.003546152,-0.4414131,-0.089671984,0.14840241,-0.07349714,-0.18657073,0.10833401,-0.04805732,-0.08464338,-0.18890552,0.19710584,-0.32637808,-0.11666262,0.05696384,0.14282316,0.1544444,HAM,2024_Singapore,58.0
-0.21145129,0.13771111,0.15991631,0.104181126,0.22823505,-0.17629626,-0.2678698,0.034065984,-0.09084759,0.28727812,0.002933043,-0.04525451,-0.009646356,0.2939723,0.18441711,-0.064547814,-0.0066824043,-0.46361744,-0.14899309,0.047888033,-0.065806106,-0.20138493,0.06533257,-0.043748543,-0.10854794,-0.21520352,0.16358632,-0.27269053,-0.13721552,0.026617441,0.1766193,0.16059335,HAM,2024_Singapore,59.0
-0.20069611,0.13986601,0.16828059,0.10197141,0.24438843,-0.1656898,-0.1697476,0.0024285985,-0.0461947,0.29305917,-0.04539073,-0.11226017,0.01231131,0.30021745,0.1955619,0.04147374,0.014806462,-0.44130957,-0.1486364,-0.004940093,-0.031160606,-0.23539376,0.0758757,-0.011867877,-0.13399607,-0.21373932,0.19339056,-0.24976276,-0.16754287,-0.0070459233,0.2261327,0.17455542,HAM,2024_Singapore,60.0
-0.21239299,0.1439068,0.15097593,0.12691149,0.27066064,-0.17704049,-0.19599219,-0.02892521,-0.099293806,0.30150443,-0.0045422455,-0.15301697,0.0006415214,0.20438679,0.08563794,0.039420214,0.06489811,-0.43098828,-0.08347859,0.021309804,-0.05763956,-0.26460084,0.1048097,-0.033383023,-0.14367624,-0.19979611,0.26821414,-0.28446925,-0.11286326,0.044272747,0.21253873,0.14301789,HAM,2024_Singapore,61.0
-0.27527297,0.16262344,0.22292106,0.13638882,0.2166336,-0.14514716,-0.22995652,-0.001234173,-0.06644141,0.2558639,0.0077827545,-0.13692392,-0.010058053,0.23496307,0.17745115,-0.028747682,0.030768858,-0.47331527,-0.10962875,0.105692625,-0.08407212,-0.15409963,0.08772426,0.004150776,-0.06906782,-0.22501172,0.17761286,-0.29671454,-0.13470767,0.034648344,0.17353274,0.14543794,HAM,2024_Singapore,62.0
-0.19169652,0.1262496,0.078380585,0.07850888,0.29287738,-0.15972836,-0.31154445,0.044785697,-0.11525748,0.3224976,0.045374293,-0.08034464,-0.008286794,0.33172962,0.094136074,-0.019442206,-0.019950753,-0.414458,-0.09028743,0.022336263,0.018442258,-0.27828446,0.046222035,-0.05312098,-0.16908531,-0.14782862,0.21692775,-0.22814952,-0.10453657,0.058024522,0.13278094,0.18561074,HAM,2024_Suzuka,4.0
-0.21613526,0.15314062,0.101234876,0.092640944,0.25305998,-0.15836342,-0.32346332,0.01432202,-0.11173905,0.29537392,0.028153786,-0.07274826,-0.0034153503,0.3247922,0.115803555,-0.07026037,-0.029186187,-0.45065075,-0.10895009,0.084843144,-0.011620235,-0.24342822,0.06818842,-0.048631676,-0.12892514,-0.15111828,0.1994167,-0.25636393,-0.11232058,0.023672901,0.09582567,0.17511669,HAM,2024_Suzuka,5.0
-0.16882822,0.13320655,0.07852064,0.09263117,0.24690224,-0.20168732,-0.2575723,0.033277843,-0.09983642,0.31596497,0.0026428397,-0.045139164,0.023898546,0.35419562,0.15331239,-0.008333451,-0.024879914,-0.42664215,-0.13295852,0.035979297,0.0095101,-0.24306898,0.057184592,-0.0432733,-0.17591974,-0.18987705,0.1760527,-0.21228452,-0.14572862,0.010029575,0.1602965,0.22901739,HAM,2024_Suzuka,6.0
-0.122331545,0.08708256,0.052318003,-0.009985443,0.35715067,-0.19294909,-0.2335647,0.12484441,-0.101250455,0.3534213,0.03258198,-0.0013356741,-0.021827953,0.36805886,0.113070995,0.044677448,-0.0018183703,-0.36502716,-0.15856224,-0.107998304,0.07455347,-0.29465,-0.047794424,-0.058498904,-0.17590263,-0.16958877,0.17347877,-0.15806451,-0.13115315,0.05251077,0.13010399,0.18149365,HAM,2024_Suzuka,7.0
-0.13361117,0.107911535,0.11905364,0.086806715,0.2416621,-0.17754833,-0.23968035,0.0013298152,-0.10884121,0.33138204,0.008200892,-0.08556168,0.03964203,0.34045994,0.15774074,0.005771064,-0.04173656,-0.41131067,-0.12245529,0.021219367,0.024797615,-0.23921835,0.07486761,-0.03669356,-0.21684971,-0.21009922,0.21667731,-0.20834109,-0.16260655,-0.011433516,0.18369675,0.19230364,HAM,2024_Suzuka,8.0
-0.13274692,0.10236752,0.0778394,0.02667562,0.31679136,-0.19290096,-0.24022499,0.10590415,-0.10965478,0.34582034,0.008652622,0.0032689068,-0.013935592,0.375265,0.15943131,-0.0067805494,-0.046173614,-0.39109,-0.15484844,-0.042810194,0.04053235,-0.26575902,0.0049842587,-0.06222124,-0.15912168,-0.18150975,0.16503915,-0.18297467,-0.13660258,0.07384768,0.15958235,0.1866256,HAM,2024_Suzuka,9.0
-0.13917941,0.112730615,0.097652726,0.019281587,0.3346268,-0.17138562,-0.28127238,0.09222063,-0.07655066,0.3390518,0.02755222,-0.039594166,-0.038719594,0.37887177,0.12048674,-0.0064923763,-0.011183416,-0.41067955,-0.16174822,-0.05098957,0.028258203,-0.28112423,-0.0044726636,-0.04942988,-0.14581037,-0.1628415,0.16733263,-0.1789621,-0.10985186,0.045787115,0.10381518,0.1836194,HAM,2024_Suzuka,10.0
